,parent_company_name,total_air_pollutants_kg
8126,TEXTILE RUBBER & CHEMICAL CO. INC.,81.1715584576
8127,TEXTRON INC,30950.48384446001
8128,TEXTRON SPECIALIZED VEHICLES,120.20188
8129,TEXTURED COATINGS OF AMERICA INC,0.0
8130,TFO TECH CO LTD,50.47118184
8131,TG MISSOURI,596.019888
8132,THARALDSON ETHANOL PLANT I LLC,14854.684408000001
8133,THATCHER CO,2758.746544
8134,THE ALPHA CORP,1241.54480688
8135,THE ALUCHEM GROUP,433.9514664
8136,THE ANDERSONS INC,167165.434904
8137,THE ANDERSONS MARATHON ETHANOL LLC,5321.087752
8138,THE BELDEN BRICK CO,194119.41375679994
8139,THE BILCO CO,0.0
8140,THE BOEING CO,114740.91354703999
8141,THE BOLER CO,6254.6254472
8142,THE CA LAWTON CO FOUNDRY OPERATIONS,2.579577704
8143,THE CARLSTAR GROUP,147.58522904
8144,THE CARLYLE GROUP LP,114096.25952479999
8145,THE CHAMPION CO,49.441528
8146,THE CHEMOURS CO,2113083.8891128963
8147,THE CLARKE GROUP INC,0.0
8148,THE CLEMENS FAMILY CORP,0.0
8149,THE CLOROX CO,1241.9838839359998
8150,THE COCA-COLA CO,9.525431999999999
8151,THE CROSBY GROUP,0.0
8152,THE CRUCIBLE LLC,0.0
8153,THE CURRAN GROUP INC,224.38742647999996
8154,THE DANNON CO INC,0.0
8155,THE DELFIELD CO,18.14368
8156,THE DOE RUN RESOURCES CORP,4882.775893955967
8157,THE DOW CHEMICAL CO,381796.61587751727
8158,THE DVCC GROUP INC.,3543.460704
8159,THE EASTERN CO,6.3956472
8160,THE ELECTRO PRIME GROUP LLC,16029.487688
8161,THE ELLWOOD GROUP INC,374.73956671999997
8162,THE EMBALMERS' SUPPLY CO,0.0
8163,THE EMPIRE DISTRICT ELECTRIC CO,4338.517582919034
8164,THE ESAB GROUP INC,11.6733715568
8165,THE FALL RIVER GROUP INC,345.637104
8166,THE FISHER BARTON GROUP,5231.120863225599
8167,THE G. A. AVRIL CO. BRASS & BRONZE INGOT DIV.,1.814368
8168,THE GILL CORP,45818.91549199999
8169,THE GILLETTE CO LLC,383.738832
8170,THE GIORGI COS INC,4337.246704
8171,THE GODWIN GROUP,1652.67152384
8172,THE GOODYEAR TIRE & RUBBER CO,437138.2743822023
8173,THE GORIILA GLUE CO,0.0
8174,THE GORILLA GLUE CO,0.0
8175,THE GORMAN-RUPP CO,0.0
8176,THE HALL GROUP,3159.6419037304
8177,THE HARRISON COUNTY COAL CO,0.46266384
8178,THE HARTZ MOUNTAIN CORP,13.607759999999999
8179,THE HEICO COS  LLC,0.05443104
8180,THE HEICO COS LLC,4.74457232
8181,THE HERRICK CORP,146.963808
8182,THE HILLIARD CORP,0.0
8183,THE IMAGINE GROUP LLC,2358.6784
8184,THE INTERNATIONAL GROUP INC,204234.986638888
8185,THE INTERTECH GROUP,1486.420984
8186,THE JM SMUCKER CO,0.0
8187,THE KNAPHEIDE MANUFACTURING CO,18039.35384
8188,THE KRAFT HEINZ CO,7777.288432
8189,THE KROGER CO,6017.3741516
8190,THE LANGDALE CO,36418.82912079285
8191,THE LAURIDSEN GROUP INC,4.53592
8192,THE LESTER GROUP,0.0
8193,THE LINCOLN ELECTRIC CO,1710.8900570399999
8194,THE LYCRA CO LLC,23459.54690808
8195,THE MAGNI GROUP INC,4774.509392
8196,THE MANITOWOC CO INC,58.059776
8197,THE MARION COUNTY COAL CO,0.18597272
8198,THE MARMON GROUP LLC,6074.762611439999
8199,THE MARSHALL COUNTY COAL CO,0.092532768
8200,THE MENNEL MILLING CO,0.0
8201,THE MIDDELBY CORP,23.34184432
8202,THE MIDDLEBY CORP,343.83180783999995
8203,THE MITCHEL GROUP INC,0.0
8204,THE MONONGALIA COUNTY COAL CO,0.232239104
8205,THE MOREY CORP,2.10466688
8206,THE MOSAIC CO,1169238.4378719353
8207,THE MUHLENBERG COUNTY COAL CO - PRIDE MINE,0.046719976
8208,THE NATURES BOUNTY CO,0.0
8209,THE NELSON PAINT CO OF ALABAMA,214.549016
8210,THE OHIO COUNTY COAL CO,1.2927372
8211,THE OHIO VALLEY COAL CO,0.0
8212,THE OKONITE CO INC,0.0
8213,THE ONEIDA GROUP,0.0
8214,THE PROCTER & GAMBLE CO,37065.89805414027
8215,THE QUAKER OATS CO,10024.3832
8216,THE R J MARSHALL CO,4.53592
8217,THE RANK GROUP,0.0
8218,THE RAYMOND CORP,227.14072991999998
8219,THE RENCO GROUP INC,3798527.40958599
8220,THE RESERVE GROUP,0.28803092
8221,THE SCOTTS MIRACLE GRO CO,0.0
8222,THE SCOTTS MIRACLE GRO CO LLC,468437.612568
8223,THE SEYDEL COS,125.644984
8224,THE SHAW GROUP INC,52.46245072000001
8225,THE SHEPHERD COLOR CO,37173.4066128
8226,THE SHERWIN-WILLIAMS CO,170429.6643728001
8227,THE SOUSA CORP,4.53592
8228,THE TAYLOR GROUP INC,281.21343224
8229,THE TFC GROUP LLC,9.979023999999999
8230,THE TIMKEN CO,3494.019176
8231,THE VIKING GROUP LTD,181.01042352
8232,THE VOLLRATH CO LLC,0.0
8233,THE WENGER GROUP INC,13.34467664
8234,THE WESTERN KENTUCKY COAL CO - GENESIS MINE,0.000907184
8235,THE WESTERVELT CO INC,25524.0527524
8236,THE WILLAMETTE VALLEY CO LLC,273.369465784
8237,THE WILLIAM POWELL CO,0.0
8238,THE WINE GROUP LLC,6.350288
8239,THE WONDERFUL CO,2902.9888
8240,THE WOODBRIDGE GROUP,684.92392
8241,THELAMCO INC,283.495
8242,THERM-O-ROCK EAST INC,0.36740952000000004
8243,THERM-TECH OF WAUKESHA INC,0.0
8244,THERMA-TRON-X INC,0.002721552
8245,THERMACOR PROCESS INC,0.0
8246,THERMAFLEX,0.0
8247,THERMAL PROCESS HOLDINGS,1747.236384
8248,THERMAL SOLUTIONS MANUFACTURING INC.,1.1918129800000001
8249,THERMIONICS LABORATORY INC,4.53592
8250,THERMO FISHER SCIENTIFIC INC,15665.794674052
8251,THERMO-KOOL,0.0
8252,THETFORD CORP,224.52804
8253,THIELE TANNING,0.0
8254,THIRD COAST PACKAGING INC,172.36495999999994
8255,THK RHYTHM AUTOMOTIVE,81.81438904
8256,THL CREDIT COPPERWELD HOLDINGS LLC,42.0933376
8257,THOMAS & SKINNER INC,0.0
8258,THOMAS CONCRETE OF GEORGIA INC.,0.030390664
8259,THOMAS ELECTRONICS OF NEW YORK INC,6.8038799999999995
8260,THOMAS ENGINEERING CO,0.0
8261,THOMAS STEEL STRIP CORP,483.4701050399999
8262,THOMAS WOOD PRESERVING INC,0.0
8263,THOMBERT INC,37.87039608
8264,THOMPSON CREEK METALS CO,0.0907184
8265,THOMPSON RIVER LUMBER,2.5854744
8266,THOR INDUSTRIES INC,43555.8636295952
8267,THORWORKS INDUSTRIES INC,384.19242399999996
8268,THRALL ENTERPRISES,1593.468696
8269,THREE BOND CO LTD,4868.856528
8270,THREE J'S INDUSTRIES INC,0.453592
8271,THUNDERBIRD LLC,22138.918336000002
8272,THUNDERBOLT WOOD TREATING,5316.551832
8273,THURSDAY POOLS,37035.7868
8274,THYSSENKRUPP,0.0
8275,THYSSENKRUPP AG,0.0
8276,THYSSENKRUPP FORGED TECHNOLOGIES N.A.,0.0
8277,THYSSENKRUPP PRESTA DANVILLE LLC,0.0
8278,TI AUTOMOTIVE,0.0
8279,TIDEWATER BOATS LLC,63414.42956
8280,TIDEWATER HOLDINGS INC,2732.9371591999998
8281,TIDEWATER WOOD PRODUCTS LLC,0.0
8282,TIETEX INTERNATIONAL LTD,0.0
8283,TIFFANY & CO,2.26796
8284,TIFFIN MOTORHOMES INC,18618.590824
8285,TIFFIN MOTORHOMES INC BELMONT OPERATIONS,33580.322944
8286,TIGE BOATS INC,30974.96760664
8287,TIGER DRYLAC USA INC.,8.164656
8288,TIGER SUL PRODUCTS LLC,216.363384
8289,TIGERGENCO LLC,20275.2902448
8290,TILLAMOOK COUNTY CREAMERY ASSOC,226.796
8291,TILLEY CHEMICAL CO INC,195.04456
8292,TILLEY CHEMICAL CO. INC.,0.0
8293,TIMBER PRODUCERS DEWITT SAWMILL DIV,0.0
8294,TIMBER PRODUCERS SELMA SAWMILL DIV LLC,0.0
8295,TIMBER PRODUCTS CO,24592.397464
8296,TIMKEN SMO LLC,5528.832888
8297,TIMKENSTEEL CORP,2244.50475768
8298,TIN TECHNOLOGY & REFINING,1.360776
8299,TINTRONICS INDUSTRIES,0.0
8300,TIODIZE CO INC,0.0030844256
8301,TITAN AMERICA LLC,24025.203438318407
8302,TITAN COATINGS INC,12491.92368
8303,TITAN INTERNATIONAL INC,1011.2788280800002
8304,TITAN PRODUCTION EQUIPMENT LLC,4.53592
8305,TITAN TERMINAL &  TRANSPORT,4.182118239999999
8306,TITAN TRAILER MANUFACTURING INC,1707.7738800000002
8307,TITANX ENGINE COOLING INC,0.9979024000000001
8308,TIVOLY INC,156.48924
8309,TK PRODUCTS,6688.667632
8310,TL EDWARDS INC,0.032930779199999996
8311,TL INDUSTRIES INC,0.0
8312,TMK IPSCO,0.907184
8313,TMS INTERNATIONAL CORP,14950.883560136
8314,TMW CORP,0.0
8315,TN AMERICAS HOLDINGS INC,0.0
8316,TNEMEC CO INC,9596.133385039999
8317,TOA INDUSTRIES CO. LTD.,0.00453592
8318,TOA WINCHESTER LLC,0.0
8319,TOBUL ACCUMULATOR INC,0.0
8320,TOKAI CARBON CB,161164.8209768
8321,TOKAI CARBON GE LLC,1672.69307472
8322,TOKUSEN USA INC,593.7065688
8323,TOKYO OHKA KOGYO AMERICA INC,0.0
8324,TOLL SOLUTIONS LLC,1739.5253200000002
8325,TOMCO EQUIPMENT CO,9.07184
8326,TONEY LUMBER CO,3.224585528
8327,TONKAWA FOUNDRY INC,0.0
8328,TONOGA INC DBA TACONIC,1653.4335584
8329,TOOLING TECHNOLOGY GROUP,2.26796
8330,TOP BUILD,6.3049288
8331,TOP DIE CASTING CO,68.492392
8332,TOP EASTERN DRILLS CO LTD,0.0
8333,TOP GUN INVESTMENT CORP II,2000.4767975999998
8334,TOPP INDUSTRIES INC,40288.04144
8335,TOPPAN INTERAMERICA INC,7774.566879999999
8336,TORAY ADVANCED COMPOSITES USA,0.0
8337,TORAY HOLDING (USA) INC,30578.904680000003
8338,TORCH SURFACE TECHNOLOGIES,0.0
8339,TORO CO,9602.16615864
8340,TORRANCE CASTING INC,128.472676528
8341,TORREY S CRANE CO,0.985201824
8342,TORROMEO INDUSTRIES INC,1.0432616000000001
8343,TOSCA LTD,0.04082328
8344,TOSHIBA AMERICA INC,3942.8938192
8345,TOSOH AMERICA,0.0
8346,TOTAL HOLDINGS USA INC,123488.34454864002
8347,TOTAL PETROCHEMICALS & REFININ USA INC CARVILLE POLYSTYRENE,11860.29682
8348,TOWER INTERNATIONAL LLC,28338.373388239997
8349,TOWER PRODUCTS INC,440.891424
8350,TOWERJAZZ TEXAS,1545.3879439999998
8351,TOWNLEY FOUNDRY & MACHINE CO INC,0.453592
8352,TOYAL AMERICA INC,6115.594963279999
8353,TOYO INK AMERICA LLC,2003.515864
8354,TOYO TIRE & RUBBER CO LTD,8093.442056
8355,TOYO TIRE NA MANUFACTURING INC,0.0
8356,TOYOTA AUTO BODY,106.32196479999999
8357,TOYOTA BOSHOKU AMERICA,204.51855466720005
8358,TOYOTA INDUSTRIES N.A.,46239.815801143195
8359,TOYOTA INDUSTRIES N.A. & DENSO LTD,171.55756624
8360,TOYOTA MOTOR ENGINEERING & MANUFACTURING,0.295504755384
8361,TOYOTA MOTOR ENGINEERING & MANUFACTURING N.A. INC,161778.90707128643
8362,TOYOTA MOTOR ENGINEERING & MANUFACTURING NA INC,18.973753359999996
8363,TOYOTA TSUSHO AMERICA INC,1976.8860452143103
8364,TOYOTETSU AMERICA INC,2.26796
8365,TOYOTETSU MID AMERICA,31.116411199999998
8366,TOYOTETSU TEXAS,113.398
8367,TPC GROUP,164169.913336
8368,TPC GROUP LLC,56912.641831999994
8369,TPG PRESSURE INC,1888.0654751402128
8370,TPI COMPOSITES,18355.961056
8371,TPR FEDERAL-MOGUL TENNESSEE INC,2.26796
8372,TRACE DIE CAST INC,14988.17199768
8373,TRACKER MARINE LLC,209025.51735392
8374,TRAD NA INC,0.0
8375,TRADEBE ENVIRONMENTAL SERVICES LLC,2758.292952
8376,TRADEBE GP,13083.285178159998
8377,TRADEBE TREATMENT & RECYCLING LLC,1288.0295750163602
8378,TRAM INC,5109.9179964
8379,TRAMEC SLOAN LLC,0.0
8380,TRAMMO NITROGEN PRODUCTS INC C/O LEMM CORP - OPERAT,8415.945968
8381,TRAMONTINA USA INC,0.0055338224
8382,TRANE TECHNOLOGIES,0.033157575200000004
8383,TRANE TECHNOLOGIES CO LLC,51.080673410399996
8384,TRANE TECHNOLOGIES CO LLC 800 BEATY STREET DAVIDSON,0.1360776
8385,TRANE TECHNOLOGIES CO LLC.,19.248630112
8386,TRANS CHEMICAL INC,2916.142968
8387,TRANS-CYCLE INDUSTRIES INC,14.968536
8388,TRANS-MATE INC,0.0
8389,TRANS-MATIC MANUFACTURING CO,3.175144e-06
8390,TRANS-SERVE INC,6080.40076
8391,TRANSALTA USA INC,25747.086559246345
8392,TRANSCONTIENTAL ROBBIE INC,0.0
8393,TRANSCONTINENTAL MICHIGAN INC,2.11827464
8394,TRANSCONTINENTAL ULTRA FLEX INC,1.3616831839999999
8395,TRANSCONTINENTAL US LLC,20.74729808
8396,TRANSCORE HOLDINGS INC,1.334014072
8397,TRANSDIGM INC,9012.5782052
8398,TRANSENE CO INC,18.14368
8399,TRANSENE CO OAKLAND,2.26796
8400,TRANSISTOR DEVICES INC,0.0
8401,TRANSIT HOLDINGS INC,49169.826392
8402,TRANSTAR INC,380.86759464
8403,TRANSTECH ENERGY LLC,0.0
8404,TRANSWORLD OIL USA INC,15631.687504000001
8405,TRAPPER MINING INC,95.26792776000002
8406,TRAVIS PATTERN & FOUNDRY INC,0.0
8407,TRC RECREATION LP,12185.295488
8408,TREAD CORP,0.0
8409,TRECORA RESOURCES INC,2235.301376
8410,TREDEGAR CORP,147348.63026910528
8411,TREE HOUSE FOODS INC,4.53592
8412,TREE TOP INC,0.0
8413,TREE TOP INC WENATCHEE PLANT,0.0
8414,TREEHOUSE FOODS,65174.366519999996
8415,TREES N TRENDS,0.0
8416,TRELLEBORG AB,2.26796
8417,TRELLEBORG CORP,12857.33285928
8418,TRELLEBORG INDUSTRIES,11799.288696
8419,TRELLEBORG SEALING SOLUTIONS INC,3083.518416
8420,TREMCO INC,2325.6342228
8421,TREMCO INC ASHLAND OH,0.0
8422,TREND OFFSET PRINTING SERVICES INC,8158.305712
8423,TRENTON AGRI PRODUCTS LLC,7026.14008
8424,TRESCA BROTHERS SAND & GRAVEL,0.20865232
8425,TREX - NEVADA MANUFACTURING OPERATIONS,0.0
8426,TREX CO INC,0.4082328
8427,TRI STAR METALS LLC,4.53592
8428,TRI STATE BRICK & TILE CO INC,27.3969568
8429,TRI-CHEM SPECIALTY LLC,0.035833767999999995
8430,TRI-CITY MARBLE LLC,3389.693016
8431,TRI-CON INDUSTRIES LTD,611.11542976
8432,TRI-CON INDUSTRIES STAMPING PLANT,0.0
8433,TRI-JAY CO,0.0
8434,TRI-STAR INDUSTRIAL PRODUCTS,0.0
8435,TRI-STATE GENERATION & TRANSMISSION - ESCALANTE STATION,4314.47184968
8436,TRI-STATE GENERATION & TRANSMISSION-CRAIG STATION,44494.250522237686
8437,TRI-STATE GENERATION & TRANSMISSION-NUCLA STATION,0.6055453199999999
8438,TRI-STATE PLATING INC,165.901274
8439,TRI-STATE POLE & PILING INC,0.0
8440,TRIALCO INC,2.26796
8441,TRIANGLE BRICK CO,7417.980065119999
8442,TRIANGLE INDUSTRIAL CORP,0.00453592
8443,TRIANGLE MACHINE PRODUCTS CO,0.0
8444,TRIAX INDUSTRIES LLC,0.0
8445,TRIBAL MANUFACTURING INC,0.26081540000000003
8446,TRICAL INC,2828.3819878399995
8447,TRICHROMATIC WEST,50.348712
8448,TRICO GROUP,9.07184
8449,TRICON WEAR SOLUTIONS LLC,2.26796
8450,TRIEST AG GROUP INC,6656.916192
8451,TRIFECTA TRADING,566.6271264
8452,TRILLIUM PUMPS USA INC,5.111528247999999
8453,TRIMARK CORP,479.44674399999997
8454,TRIMAS CORP,0.51709488
8455,TRINITY INDUSTRIES INC,47823.111744
8456,TRINITY TRAILER MANUFACTURING INC,0.0
8457,TRINKOTE INDUSTRIAL FINISHES INC,378.74931999999995
8458,TRINSEO,576.515432
8459,TRINSEO LLC-MI OPERATIONS,5882.181055999999
8460,TRIPLE CITIES METAL FINISHING CORP,45.3592
8461,TRIPLEX PLATING CO INC,718.489728
8462,TRIS USA INC,218.63134399999998
8463,TRISON COATINGS INC,286.2619112
8464,TRISTAR TERMINALS GUAM INC,23.133192
8465,TRITON WEST LLC,2400.1775320799998
8466,TRIUMPH FOODS LLC,3084.4256
8467,TRIUMPH GROUP INC,547.4158269096001
8468,TRIVIUM ALUMINUM PACKAGING CORP USA,7471.113831999999
8469,TRIVIUM PACKAGING USA INC,11342.06796
8470,TROJAN TECHNOLOGIES INC,1.4877817599999998
8471,TRONOX LTD,133286.8209059867
8472,TROPITONE HOLDING LLC,0.0
8473,TROUW NUTRITION USA LLC,18.597272
8474,TROY CHEMICAL INDUSTRIES INC,0.0
8475,TROY CORP,5524.7505599999995
8476,TROY LUMBER CO,13880.110244559999
8477,TRU-CAST INC,0.0
8478,TRU-WOOD CABINET CO LLC,40531.620343999995
8479,TRUCK ACCESSORIES GROUP LLC,103365.452144
8480,TRUCK BODIES & EQUIPMENT INTERNATIONAL,12.35131016
8481,TRUCK BODIES & EQUIPMENT INTERNATIONAL INC,5562.81146472
8482,TRUCK HERO INC,8477.880871174399
8483,TRUCK-LITE CO LLC,2.26796
8484,TRUDELL HOLDINGS INC,6.15977936
8485,TRUE MANUFACTURING CO INC,0.907184
8486,TRUE NORTH VENTURE PART,86.05547424000001
8487,TRUE VALUE CO,685.831104
8488,TRUE-SPORTS INC,439.530648
8489,TRUELOVE & MACLEAN INC,0.0
8490,TRUENORTH STEEL - FARGO,2003.90595312
8491,TRUENORTH STEEL - HURON,121.19071056
8492,TRUENORTH STEEL - RAPID CITY,31.742368159999998
8493,TRUENORTH STEEL-CASPER,166.47279992
8494,TRUEX INC,0.0
8495,TRUFLEX,0.19050863999999998
8496,TRULITE GLASS & ALUMINUM SOLUTIONS,12271.477968
8497,TS INDUSTRIES INC,9.525432
8498,TS TECH AMERICAS INC,17486.425192
8499,TS TECH N.A. INC,6849.2392
8500,TSE INDUSTRIES INC,12720.534048
8501,TSI SEMICONDUCTORS LLC,283.67190088
8502,TSK PARTNERS INC,342.46196
8503,TST INC,1.9641353240744
8504,TT G HOLDINGS,0.0
8505,TTM TECHNOLOGIES,0.0
8506,TTM TECHNOLOGIES INC,23024.788047920003
8507,TTM TECHNOLOGIES NA LLC,0.5443104
8508,TTOD LIQUIDATION,124.73780000000001
8509,TTS DISTRIBUTION INC,453.592
8510,TUBACEX SA,36129.056392000006
8511,TUBE METHODS INC,0.0
8512,TUBE PROCESSING CORP,4.05511248
8513,TULCO OILS INC,0.0
8514,TURBOCAM ENERGY SOLUTIONS LLC,0.0
8515,TURBOCAM INC,2.26796
8516,TURBOCAM INT,0.0
8517,TURBOCOMBUSTOR TECHNOLOGY INC,264.89772800000003
8518,"TURKEY HILL,,LP",0.0
8519,TURKEYMILL,0.0
8520,TURNER INDUSTRIES GROUP LLC,11375.180176
8521,TUSCAN/LEHIGH DAIRIES INC,0.0
8522,TWI-LAQ INDUSTRIES INC,0.0
8523,TWIN BROTHERS MARINE LLC,4.53592
8524,TWIN CITY CHROMIUM PLATING,4.53592
8525,TWIN CITY DIE CASTINGS CO,192.69041752
8526,TWIN CITY FAN COS,5.89216008
8527,TWIN CITY TANNING CO LLP,5313.83028
8528,TWIN DISC INC,0.0
8529,TWIN LAKE CHEMICAL INC,0.0
8530,TWIN RIVERS PAPER CO LLC,147455.320628491
8531,TWIN STATE INC,16172.82276
8532,TWINCO ROMAX A DIV OF HIGHLINE AFTERMARKET,1196.122104
8533,TWIST INC,234.5977824
8534,TWO FARMS INC,0.0
8535,TYCO ELECTRONICS CORP,0.0
8536,TYCO ELECTRONICS/CIID,0.0
8537,TYCO INTERNATIONAL LTD,119.55324344
8538,TYMAN PLC,0.007257472
8539,TYONEK MANUFACTURING GROUP,0.113398
8540,TYSON FOODS INC,390501.43512800004
8541,TYSON FOODS INC.,0.0
8542,U-LINE CORP,0.0
8543,U.S. CERAMICS LLC,186340.12952
8544,U.S. NATL PARK SERVICE - GRAND CANYON NATIONAL PARK,0.0
8545,U.S. VANADIUM HOLDING LLC,162750.623968
8546,U.S. WATER SERVICES INC.,0.0
8547,UC ACQUISITIONS INC,459.035104
8548,UC COATINGS LLC,92.079176
8549,UC HOLDINGS INC,11.71628136
8550,UCA HOLDINGS INC,940.749808
8551,UCI ACQUISITION HOLDINGS (NO 1) CORP,0.0
8552,UGI CORP,455.85996
8553,UGN INC,0.0
8554,UGN INC.,59.874144
8555,ULBRICH STAINLESS STEELS & SPECIAL METALS INC,14.6963808
8556,ULRICH PLANFILING EQUIPMENT CORP,0.56245408
8557,ULTRA CLEAN TECHNOLOGIES LLC,5417.702848
8558,ULTRA DAIRY LLC,0.0
8559,ULTRA ELECTRONICS,0.0
8560,ULTRA PLATING,0.05896696
8561,ULTRA TOOL & MANUFACTURING INC,0.0
8562,ULTRA/GLAS OF LAKEVILLE INC,12744.574424
8563,ULTRALIFE CORP,2.26796
8564,UMICORE AUTOCAT USA INC,0.0
8565,UMICORE ELECTRICAL MATERIALS USA INC,0.0
8566,UMICORE USA INC,4419.315104559999
8567,UNIBILT INDUSTRIES INC,0.0
8568,UNICAST CO,14.403360368000001
8569,UNICELL BODY CO INC,20884.282863999997
8570,UNICORR PACKAGING GROUP/CONNECTICUT CONTAINER,0.0
8571,UNIFIED WIRE & CABLE INC,0.0
8572,UNIFORM COLOR CO,28.00477008
8573,UNILEVER MANUFACTURING (US) INC,11185.125128
8574,UNIMETAL SURFACE FINISHING LLC,17387.542136
8575,UNION SPECIALTIES INC,228.610368
8576,UNIPRES USA INC,2694.7900720000002
8577,UNIROYAL GLOBAL ENGINEERED PRODUCTS LLC,2653.059608
8578,UNIT DROP FORGE CO INC,5.48392728
8579,UNITED ABRASIVES INC,1946.816864
8580,UNITED ALUMINUM CORP,0.0
8581,UNITED BRASS WORKS INC,173.27214400000003
8582,UNITED CAPITAL CORP,0.0
8583,UNITED COPPER INDUSTRIES LLC,1763.1125310568677
8584,UNITED COUNTY INDUSTRIES,0.6168851200000001
8585,UNITED DAIRYMEN OF ARIZONA,3.175144
8586,UNITED ELECTRIC CO LP,57.152592
8587,UNITED ETHANOL LLC,634.575208
8588,UNITED FIBERGLASS INC,6123.3559224
8589,UNITED GALVANIZING INC,239.042984
8590,UNITED GILSONITE LABORATORIES,0.0
8591,UNITED GLOBAL FOOD US HOLDINGS INC,0.0
8592,UNITED GLOBAL FOODS US HOLDINGS INC,172241.2654616
8593,UNITED INITIATORS INC,681.49022856
8594,UNITED INNOVATIVE SOLUTIONS CORP,0.1251971979776
8595,UNITED LABORATORIES INC,79.3786
8596,UNITED LAUNCH ALLIANCE (ULA) LLC,586.948048
8597,UNITED LENS CO INC,0.0
8598,UNITED MACHINE & FOUNDRY,39.462504
8599,UNITED METRO ENERGY CORP,587.45607104
8600,UNITED PAINT & CHEMICAL,4520.044280000001
8601,UNITED PHOSPHORUS INC,0.0
8602,UNITED PLATING INC,9.412034
8603,UNITED PRECIOUS METALS REFINING INC,12.246984000000001
8604,UNITED REFINING CO,33276.55239847363
8605,UNITED REFRACTORIES CO,17.236496
8606,UNITED RIVERHEAD TERMINAL INC,11127.065352
8607,UNITED ROOFING INC,45.2911612
8608,UNITED SECURITY SEALS INC,0.0
8609,UNITED STARS,130.59367272
8610,UNITED STARS INC,1153.938048
8611,UNITED STARS INC.,0.0
8612,UNITED SURFACE FINISHING,0.0
8613,UNITED TECHNOLOGIES CORP,16411.398771036
8614,UNITED TITANIUM INC,0.0
8615,UNITED WISCONSIN GRAIN PRODUCERS LLC,5039.7110266400005
8616,UNITHER US CORP,742.5301039999999
8617,UNITY ENVIROTECH OF ILLINOIS,2614.050696
8618,UNITY MANUFACTURING CO,41.29501568
8619,UNIVAR SOLUTIONS,6839.932852936
8620,UNIVAR SOLUTIONS USA INC,18073.420957878407
8621,UNIVAR USA INC,19240.56819458801
8622,UNIVERSAL ALLOY CORP,0.0
8623,UNIVERSAL CHEMICALS & COATINGS INC,453.592
8624,UNIVERSAL CORP,16756.595664
8625,UNIVERSAL ELECTRIC FOUNDRY INC,38.1470872
8626,UNIVERSAL ELECTRONICS INC,0.0
8627,UNIVERSAL ENGRAVING INC,85.51569976
8628,UNIVERSAL FOREST PRODUCTS INC,0.0
8629,UNIVERSAL GALVANIZING INC,768.384848
8630,UNIVERSAL INDUSTRIAL SALES INC,51.709578718399996
8631,UNIVERSAL LEAF CORP,1548.2002143999998
8632,UNIVERSAL METAL PRODUCTS,0.0
8633,UNIVERSAL MOLDING CO INC.,223.167264
8634,UNIVERSAL PHOTONICS,2.4185525439999997
8635,UNIVERSAL PRODUCTS INC,0.0
8636,UNIVERSAL SCRAP METALS INC,3.01185088
8637,UNIVERSAL STAINLESS & ALLOY PRODUCTS INC,955.94514
8638,UNIVERSAL TEXTILE TECHNOLOGIES,7.0760352
8639,UNIVERTICAL LLC,14.968536
8640,UNLIMITED DESIGNS INC,1.020582
8641,UNS ENERGY CORP,72559.66788554631
8642,UNVERFERTH MANUFACTURING CO INC,81.64656
8643,UP NORTH PLASTICS INC,0.0
8644,UP PAPER LLC,0.0
8645,UPG,0.0
8646,UPM KYMMENE INVESTMENT INC,3905.571815848
8647,UPM PHARMACEUTICALS INC,546.124768
8648,UPM-KYMMENE,25695.9868
8649,UPSTATE NIAGARA COOPERATIVE INC,14.061352000000001
8650,URASEAL INC,0.0
8651,URSCHEL LABORATORIES INC,0.378295728
8652,US AMINES LTD,13082.500463999999
8653,US ANTIMONY CORP,2443.953696
8654,US ARMY CORPS OF ENGINEERS DALECARLIA WTP,44.905608
8655,US ARMY NATIONAL GUARD CATOOSA RANGE(S),0.0
8656,US ARMY RESERVE 88TH READINESS DIV (RD),0.0
8657,US BATH GROUP LLC - DBA - MPL CO,101850.20538839999
8658,US BRONZE FOUNDRY & MACHINE INC,36.46879679999999
8659,US CASTING CO,0.0
8660,US CASTINGS CORP,8.164656
8661,US CHROME CORP,1.91869416
8662,US CIRCUIT INC  EPA ID# CAR000155887,0.0
8663,US CONCRETE INC,273.4087468511999
8664,US CRIMSON ACQUISITION INC,2925.214808
8665,US DEPARTMENT OF AGRICULTURE,4.53592
8666,US DEPARTMENT OF COMMERCE,0.0
8667,US DEPARTMENT OF DEFENSE,408751.3193744727
8668,US DEPARTMENT OF ENERGY,50467.06180671141
8669,US DEPARTMENT OF HEALTH & HUMAN SERVICES,0.0
8670,US DEPARTMENT OF HOMELAND SECURITY,80.0214759416
8671,US DEPARTMENT OF JUSTICE,660.1464444808606
8672,US DEPARTMENT OF JUSTICE - FEDERAL BUREAU OF PRISON,0.0
8673,US DEPARTMENT OF THE INTERIOR,0.0
8674,US DEPARTMENT OF THE TREASURY,0.045393219400000004
8675,US DEPARTMENT OF VETERANS AFFAIRS,26.308336
8676,US DOD NSA ANNAPOLIS,1.3154168
8677,US DOE -SANDIA FIELD OFFICE,78.017824
8678,US DOE BIG HILL SPR SITE,39.462504
8679,US DOE BRYAN MOUND SPR SITE,671.31616
8680,US DOE WEST HACKBERRY SPR SITE,354.255352
